SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,effort,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.037811251,60,0,"(0.00134, 0.00214]",9749.0,15,0,1,0,0.0
0,0.103799354,40,0,"(0.00287, 0.00367]",10415.0,16,0,1,0,1.0
0,0.130221354,40,0,"(0.00649, 0.04]",5000.0,3,0,1,0,0.0
0,0.670289226,50,0,"(0.00649, 0.04]",2378.0,7,0,2,0,2.0
0,0.319181411,41,0,"(0.00649, 0.04]",6000.0,11,0,2,0,3.0
0,0.8990100990000001,45,0,"(0.00367, 0.00468]",4333.0,4,0,1,0,0.0
0,0.211951479,62,0,"(0.000309, 0.00134]",18000.0,7,0,1,0,0.0
0,0.052912274,49,0,"(0.00287, 0.00367]",5513.0,9,0,1,0,2.0
0,0.429458615,57,0,"(0.00649, 0.04]",4900.0,6,0,1,0,0.0
0,0.956472519,56,0,"(0.00367, 0.00468]",11483.0,9,0,1,0,2.0
0,0.201571148,31,0,"(-0.001, 0.000309]",2550.0,5,0,0,0,0.0
0,0.872170439,50,0,"(0.000309, 0.00134]",8197.0,3,2,0,0,1.0
0,0.06316574,36,0,"(0.00287, 0.00367]",6500.0,15,0,2,0,2.0
0,0.5175098929999999,62,0,"(0.00649, 0.04]",1875.0,10,0,1,0,0.0
0,0.007805159,87,0,"(0.00134, 0.00214]",7000.0,11,0,1,0,0.0
0,0.224980917,35,0,"(0.00287, 0.00367]",10800.0,9,0,2,0,1.0
0,0.03133737,87,0,"(0.00134, 0.00214]",6835.0,8,0,1,0,0.0
0,0.012849867,41,0,"(-0.001, 0.000309]",3935.0,3,0,0,0,0.0
0,0.09910948,63,0,"(0.00134, 0.00214]",7277.0,11,0,2,0,1.0
0,0.392735528,35,0,"(0.00134, 0.00214]",5817.0,9,0,1,0,3.0
1,0.233900814,38,0,"(0.00649, 0.04]",4596.0,7,1,2,0,0.0
1,0.91263762,52,0,"(0.00649, 0.04]",3366.0,12,0,1,0,0.0
0,0.009315544,83,0,"(-0.001, 0.000309]",5101.0,7,0,0,0,0.0
0,0.8433232390000001,29,0,"(0.000309, 0.00134]",4166.0,3,0,0,0,0.0
0,0.5139265820000001,53,0,"(0.00468, 0.00649]",6725.0,4,0,2,0,2.0
0,0.279772023,38,0,"(0.00468, 0.00649]",3200.0,6,0,1,0,0.0
0,0.554259529,36,1,"(0.00649, 0.04]",2400.0,4,0,1,0,1.0
0,0.002321325,85,2,"(0.00134, 0.00214]",1612.0,10,0,0,0,0.0
0,0.3779839,41,0,"(0.00649, 0.04]",3033.0,6,0,1,0,3.0
0,0.0,37,0,"(0.00649, 0.04]",1000.0,10,0,1,0,2.0
0,0.080542579,62,0,"(0.000309, 0.00134]",15833.0,11,0,1,0,1.0
0,0.00879425,44,0,"(0.00287, 0.00367]",5416.0,12,0,1,0,0.0
0,0.514619883,63,0,"(0.00134, 0.00214]",14592.0,10,0,1,0,0.0
0,0.0,76,0,"(0.00134, 0.00214]",3900.0,5,0,1,0,0.0
0,0.970464568,53,0,"(0.00649, 0.04]",3081.0,6,0,1,0,1.0
0,0.9999999,60,0,"(0.00367, 0.00468]",5991.0,6,0,1,0,1.0
0,0.059497025,81,0,"(-0.001, 0.000309]",26333.0,2,0,0,0,0.0
0,0.045786124,72,0,"(0.00134, 0.00214]",4905.0,10,0,1,0,0.0
0,0.0,34,0,"(0.00287, 0.00367]",7446.0,5,0,1,0,0.0
0,0.033738421,38,1,"(-0.001, 0.000309]",4108.0,12,0,0,0,0.0
0,958.0,40,0,"(0.00649, 0.04]",4083.0,3,0,1,0,0.0
0,0.037551817,55,0,"(0.00134, 0.00214]",1746.0,5,0,0,0,0.0
0,0.106507141,40,0,"(0.00134, 0.00214]",7500.0,13,1,2,0,1.0
0,0.699327395,28,1,"(0.00367, 0.00468]",4073.0,10,0,1,0,2.0
0,0.053694631,31,1,"(0.00214, 0.00287]",6250.0,7,0,1,0,0.0
1,0.118334533,59,1,"(0.00134, 0.00214]",4000.0,9,0,0,0,3.0
0,0.67019415,36,0,"(0.00367, 0.00468]",3800.0,17,0,1,0,0.0
0,0.086884061,59,0,"(0.00214, 0.00287]",4366.0,16,0,2,0,0.0
0,0.532378159,54,0,"(0.00287, 0.00367]",14500.0,10,0,3,0,1.0
0,0.005935414,74,0,"(0.000309, 0.00134]",10400.0,16,0,1,0,1.0
0,0.007162381999999998,66,0,"(-0.001, 0.000309]",5257.0,2,0,0,0,0.0
0,0.053739506,75,0,"(0.00287, 0.00367]",3744.0,13,0,2,0,0.0
0,0.040994617,45,0,"(0.00649, 0.04]",2900.0,12,0,1,0,0.0
0,0.951680089,52,0,"(0.00367, 0.00468]",4800.0,6,0,2,0,1.0
0,0.450885201,49,0,"(0.00649, 0.04]",6750.0,7,0,1,0,2.0
0,0.527629502,49,2,"(0.00367, 0.00468]",3864.0,10,0,2,0,2.0
0,0.057917683,62,0,"(0.00287, 0.00367]",5100.0,5,0,1,0,0.0
0,0.021970593,69,0,"(0.00468, 0.00649]",3628.0,12,0,2,1,0.0
0,0.292308494,72,0,"(0.00649, 0.04]",2450.0,12,0,1,0,0.0
0,0.687385157,56,0,"(0.00649, 0.04]",5600.0,9,0,3,0,0.0
0,0.0014502710000000002,65,0,"(0.00134, 0.00214]",5112.0,5,0,1,0,0.0
0,0.0,46,0,"(0.00468, 0.00649]",5500.0,4,0,1,0,0.0
0,0.008265565,61,0,"(-0.001, 0.000309]",5100.0,3,0,0,0,1.0
0,0.7708682029999999,43,0,"(0.00367, 0.00468]",5541.0,7,0,1,0,0.0
0,0.06874570299999999,74,0,"(0.000309, 0.00134]",9550.0,7,0,0,0,1.0
0,0.9999999,68,0,"(0.00214, 0.00287]",5400.0,2,0,1,0,0.0
0,0.048687221,56,0,"(0.00367, 0.00468]",6427.0,17,0,2,0,0.0
0,0.253186946,56,0,"(0.00649, 0.04]",6100.0,11,0,2,0,0.0
1,0.584841516,46,0,"(0.00649, 0.04]",2000.0,3,0,0,0,1.0
0,0.01420329,58,0,"(-0.001, 0.000309]",5500.0,12,0,0,0,0.0
0,0.818129872,36,0,"(0.00287, 0.00367]",3141.0,9,0,0,0,3.0
0,0.723190597,82,0,"(0.00287, 0.00367]",8400.0,15,0,0,0,0.0
0,0.057312102,74,0,"(0.00134, 0.00214]",9175.0,6,0,1,0,0.0
0,0.002072256,58,0,"(0.00134, 0.00214]",8749.0,12,0,2,0,0.0
0,0.9999999,74,0,"(0.00468, 0.00649]",1246.0,3,0,0,0,0.0
0,0.181204699,67,0,"(0.000309, 0.00134]",3200.0,3,0,1,0,0.0
0,0.403473078,63,0,"(0.00649, 0.04]",8050.0,21,0,2,0,0.0
0,0.380090498,76,1,"(0.000309, 0.00134]",4629.0,3,0,0,0,0.0
0,0.864565417,69,0,"(0.00367, 0.00468]",7400.0,13,0,1,0,0.0
0,0.196839474,42,0,"(0.00287, 0.00367]",2500.0,7,1,0,0,1.0
0,0.278668119,61,0,"(0.00367, 0.00468]",3537.0,12,0,2,0,0.0
0,0.023799898,29,1,"(0.00287, 0.00367]",7263.0,10,0,1,0,0.0
0,0.607264903,31,2,"(0.00649, 0.04]",2062.0,12,0,2,1,0.0
0,0.052923789000000006,43,0,"(0.00134, 0.00214]",3828.0,10,0,0,0,2.0
0,0.525590656,42,0,"(0.00367, 0.00468]",11800.0,10,0,1,0,3.0
0,0.001084092,48,1,"(0.00134, 0.00214]",7000.0,11,0,1,0,2.0
0,0.125927895,60,0,"(0.00468, 0.00649]",4000.0,6,0,1,0,0.0
0,0.386654463,70,0,"(0.00468, 0.00649]",4875.0,12,0,1,0,0.0
0,0.153784395,40,1,"(0.00649, 0.04]",3500.0,8,0,1,0,0.0
0,0.226918346,67,0,"(0.00649, 0.04]",5824.0,16,0,3,0,0.0
0,0.908270161,53,1,"(0.00649, 0.04]",4900.0,8,0,1,0,2.0
0,0.180682,53,0,"(0.00134, 0.00214]",3600.0,10,0,0,0,3.0
0,1.114856429,27,1,"(0.000309, 0.00134]",2500.0,4,2,0,2,1.0
0,0.045497156,51,1,"(0.00287, 0.00367]",4800.0,9,0,1,0,3.0
0,0.011995202,25,0,"(-0.001, 0.000309]",841.0,1,0,0,0,0.0
0,0.905121653,47,1,"(0.00649, 0.04]",3720.0,15,3,2,1,2.0
0,0.859200539,47,0,"(0.00287, 0.00367]",3838.0,6,0,0,0,4.0
0,0.008268345,42,0,"(0.00287, 0.00367]",5000.0,9,0,1,0,0.0
0,0.17104714899999998,47,0,"(0.000309, 0.00134]",8500.0,3,0,0,0,2.0
0,0.220841975,64,1,"(0.000309, 0.00134]",5305.0,13,0,0,0,0.0
0,0.606064081,40,0,"(0.000309, 0.00134]",7500.0,5,0,0,0,1.0
0,0.005888725,54,0,"(-0.001, 0.000309]",7200.0,8,0,0,0,0.0
0,0.14781966,47,0,"(0.00214, 0.00287]",10653.0,7,0,1,0,4.0
0,0.549296196,47,0,"(0.00134, 0.00214]",7374.0,6,0,0,0,1.0
0,0.894140391,48,1,"(0.00134, 0.00214]",14000.0,10,0,0,0,3.0
0,0.0,70,0,"(0.000309, 0.00134]",4239.0,8,0,0,0,0.0
0,1.126200987,41,2,"(0.000309, 0.00134]",4720.0,5,0,1,0,3.0
0,0.166390025,45,0,"(0.00134, 0.00214]",5209.0,4,0,0,0,3.0
0,0.261703482,27,0,"(0.00134, 0.00214]",2500.0,6,0,0,0,0.0
0,0.184257518,42,0,"(0.00468, 0.00649]",2900.0,5,0,1,0,0.0
0,0.28463504100000003,25,0,"(0.000309, 0.00134]",1050.0,2,0,0,0,0.0
0,0.068335151,75,0,"(-0.001, 0.000309]",10065.0,9,0,0,0,0.0
0,0.0,41,0,"(0.000309, 0.00134]",1800.0,1,0,0,0,0.0
0,0.146347561,68,1,"(0.00468, 0.00649]",8000.0,13,0,3,0,0.0
0,0.22672166,48,0,"(0.00649, 0.04]",3342.0,6,0,2,0,0.0
0,0.02135375,66,0,"(0.00367, 0.00468]",6993.0,14,0,2,0,0.0
0,0.661219224,36,0,"(0.00367, 0.00468]",5125.0,10,0,2,0,0.0
0,0.15708519699999998,88,0,"(0.00287, 0.00367]",5450.0,9,0,2,1,0.0
0,0.0,52,0,"(0.00134, 0.00214]",20000.0,9,0,2,0,3.0
0,0.1249847,56,0,"(0.00468, 0.00649]",4162.0,19,0,2,0,1.0
0,0.0,57,0,"(0.000309, 0.00134]",5000.0,8,0,0,0,2.0
0,0.13023109300000002,36,0,"(0.00468, 0.00649]",6500.0,8,0,2,0,0.0
1,0.7485698340000001,55,2,"(0.00468, 0.00649]",4300.0,7,1,2,3,5.0
0,0.132293385,55,0,"(0.00134, 0.00214]",17017.0,4,0,1,0,0.0
1,0.979336089,38,0,"(0.00649, 0.04]",2752.0,7,0,1,1,2.0
0,0.029322725,47,1,"(0.00214, 0.00287]",6460.0,16,0,1,0,1.0
0,0.087421593,55,0,"(-0.001, 0.000309]",42800.0,4,0,0,0,2.0
0,0.003993155,53,0,"(-0.001, 0.000309]",2500.0,4,0,0,0,0.0
0,0.049891075,54,0,"(0.00367, 0.00468]",4083.0,7,0,2,0,0.0
0,0.9999999,30,1,"(0.000309, 0.00134]",3500.0,1,0,0,0,3.0
0,0.467337292,54,4,"(0.00287, 0.00367]",6400.0,5,0,1,3,1.0
1,0.999940338,46,2,"(0.00649, 0.04]",5701.0,9,1,2,0,2.0
0,0.001217356,87,0,"(-0.001, 0.000309]",7000.0,3,0,0,0,1.0
0,0.073757824,63,1,"(0.00367, 0.00468]",6000.0,15,0,1,0,0.0
0,0.587566054,61,0,"(0.00214, 0.00287]",10875.0,13,0,2,0,1.0
0,0.006678922,53,1,"(0.00287, 0.00367]",7829.0,21,0,1,0,0.0
0,0.420359616,43,0,"(0.00134, 0.00214]",4800.0,3,0,0,0,1.0
0,0.043328435,57,0,"(0.00287, 0.00367]",7220.0,23,0,1,0,0.0
0,0.081020804,56,2,"(0.00287, 0.00367]",14000.0,15,0,1,1,1.0
0,0.015644475,66,0,"(0.00468, 0.00649]",2669.0,7,0,1,0,0.0
1,0.237083698,32,0,"(0.000309, 0.00134]",27000.0,9,0,4,0,0.0
0,0.356097209,39,0,"(0.00649, 0.04]",5000.0,8,0,1,0,0.0
0,0.109650601,39,0,"(0.00468, 0.00649]",4500.0,6,0,1,0,0.0
0,0.0,72,1,"(0.00134, 0.00214]",2483.0,9,0,0,0,1.0
0,0.46745935,42,1,"(0.00214, 0.00287]",6000.0,5,0,1,0,0.0
0,0.322861139,61,0,"(0.00134, 0.00214]",7825.0,5,0,1,0,3.0
0,0.391447031,50,0,"(0.000309, 0.00134]",5000.0,5,0,0,0,1.0
0,0.637454182,32,0,"(0.00468, 0.00649]",3000.0,6,0,1,0,3.0
0,0.044059303,80,0,"(-0.001, 0.000309]",3500.0,8,0,0,0,0.0
0,0.0,55,0,"(0.00287, 0.00367]",8825.0,4,0,3,0,3.0
0,0.0,39,0,"(0.00649, 0.04]",5000.0,12,0,6,0,0.0
0,0.0,65,0,"(0.00214, 0.00287]",14583.0,7,0,2,0,0.0
0,0.0,67,0,"(-0.001, 0.000309]",6900.0,7,0,0,0,0.0
0,0.190532516,43,0,"(0.00214, 0.00287]",10000.0,10,0,2,0,0.0
0,0.045751336,39,0,"(0.00214, 0.00287]",3466.0,5,0,1,0,4.0
0,0.012090713,41,0,"(0.00649, 0.04]",5500.0,10,0,2,0,2.0
0,0.350162459,27,0,"(0.00287, 0.00367]",1454.0,4,0,0,0,1.0
0,0.333373245,69,0,"(0.00367, 0.00468]",3333.0,11,0,1,0,1.0
0,0.048482451,80,0,"(0.000309, 0.00134]",5800.0,4,0,0,0,1.0
0,0.657666545,43,0,"(0.00367, 0.00468]",8333.0,15,0,1,0,2.0
0,0.084201079,69,0,"(0.00287, 0.00367]",2260.0,19,0,1,0,0.0
0,0.135795076,67,0,"(0.00214, 0.00287]",11666.0,12,0,1,0,0.0
0,0.026086389,64,0,"(0.00214, 0.00287]",3333.0,18,0,1,0,0.0
0,0.0,58,0,"(0.00214, 0.00287]",4886.0,7,0,1,0,0.0
0,0.420192886,39,0,"(0.00649, 0.04]",6587.0,10,0,3,0,0.0
0,0.2854356,70,0,"(0.00287, 0.00367]",7000.0,13,0,1,0,1.0
0,0.441016944,67,0,"(0.00367, 0.00468]",3885.0,12,0,2,0,0.0
0,0.030183679,51,0,"(0.00468, 0.00649]",5707.0,11,0,2,0,1.0
0,0.054799004000000005,40,2,"(0.00134, 0.00214]",17000.0,13,0,2,0,3.0
0,0.177476169,44,0,"(0.00287, 0.00367]",8900.0,9,0,2,0,1.0
0,0.0,49,2,"(0.00468, 0.00649]",5833.0,5,0,2,0,3.0
1,0.391733982,30,1,"(0.00134, 0.00214]",6125.0,12,0,0,0,0.0
0,0.9999999,37,0,"(0.000309, 0.00134]",3176.0,2,0,0,0,4.0
1,0.756737263,39,1,"(0.00649, 0.04]",2500.0,15,1,1,0,0.0
0,0.111091996,31,1,"(0.00134, 0.00214]",3420.0,8,0,0,0,1.0
0,0.431904058,63,0,"(0.00367, 0.00468]",8208.0,22,1,2,0,0.0
0,0.318156439,54,0,"(0.00214, 0.00287]",7600.0,20,0,0,0,0.0
0,0.03048877,76,0,"(0.00134, 0.00214]",4200.0,11,0,2,0,0.0
0,0.124145976,63,0,"(-0.001, 0.000309]",2163.0,4,0,0,0,0.0
0,0.9999999,72,0,"(0.00287, 0.00367]",9000.0,8,0,2,0,0.0
0,0.238536065,67,0,"(0.00287, 0.00367]",14880.0,18,0,4,0,0.0
0,0.041821069,52,0,"(0.00287, 0.00367]",4300.0,4,0,1,0,3.0
0,0.010489022,64,0,"(0.00134, 0.00214]",6500.0,15,0,2,0,0.0
1,0.956886461,70,0,"(0.00134, 0.00214]",1933.0,4,0,0,0,1.0
0,0.509703416,49,0,"(0.00468, 0.00649]",8666.0,8,0,1,0,0.0
0,0.241363985,58,0,"(0.000309, 0.00134]",6700.0,10,2,0,0,0.0
0,0.007890739,72,0,"(0.00287, 0.00367]",4725.0,10,0,2,0,1.0
0,0.011730073,49,1,"(0.00367, 0.00468]",9782.0,9,0,1,0,4.0
0,0.077367008,80,0,"(-0.001, 0.000309]",7666.0,2,0,0,0,0.0
0,0.041273701,61,0,"(0.00134, 0.00214]",5443.0,9,0,0,0,2.0
0,0.350847689,47,0,"(0.00367, 0.00468]",11250.0,9,0,2,0,3.0
0,0.121997195,58,2,"(0.00287, 0.00367]",7800.0,14,0,1,0,1.0
0,0.855806425,45,0,"(0.00134, 0.00214]",8887.0,12,0,0,0,0.0
0,0.204930994,60,0,"(0.00367, 0.00468]",7000.0,20,0,2,0,0.0
0,0.0,40,0,"(0.00468, 0.00649]",6420.0,4,0,1,0,2.0
0,0.020907629,66,0,"(0.00367, 0.00468]",2395.0,16,0,0,0,0.0
0,0.0,81,0,"(-0.001, 0.000309]",1511.0,4,0,0,0,0.0
0,0.746009585,60,0,"(0.00134, 0.00214]",4420.0,3,0,0,0,0.0
0,0.0,52,0,"(0.00367, 0.00468]",6700.0,10,0,4,0,0.0
0,0.424422011,56,0,"(0.00367, 0.00468]",9250.0,16,0,2,0,0.0
1,0.979085268,55,3,"(0.00287, 0.00367]",7500.0,10,1,0,0,0.0
0,0.044690589,37,0,"(0.00468, 0.00649]",3500.0,4,0,1,0,1.0
0,0.908932841,58,0,"(0.00468, 0.00649]",5000.0,5,1,1,0,0.0
0,0.006375112,61,0,"(0.00214, 0.00287]",7916.0,11,0,2,0,7.0
0,0.866497503,52,0,"(0.00367, 0.00468]",7176.0,17,0,2,0,1.0
1,0.9999999,29,0,"(0.00214, 0.00287]",5210.0,3,3,0,2,1.0
0,0.039986244,50,0,"(0.00468, 0.00649]",7200.0,8,0,1,0,1.0
0,0.952797327,29,2,"(0.00468, 0.00649]",12500.0,12,0,2,0,0.0
0,0.033146582,63,0,"(0.00287, 0.00367]",5647.0,9,0,1,0,0.0
0,0.508982036,55,0,"(0.000309, 0.00134]",4642.0,3,0,0,0,0.0
0,0.027703404,57,1,"(0.00468, 0.00649]",2500.0,10,0,1,0,0.0
0,0.104617858,53,0,"(0.00287, 0.00367]",3900.0,15,0,0,0,2.0
1,0.878245498,40,0,"(0.00134, 0.00214]",3400.0,5,0,0,0,1.0
0,0.0,49,0,"(0.00287, 0.00367]",5099.0,16,0,3,0,0.0
0,0.008938755,58,1,"(0.00367, 0.00468]",4870.0,10,0,2,0,0.0
0,0.932048543,70,1,"(0.00468, 0.00649]",3800.0,5,0,2,0,0.0
0,0.219138057,62,0,"(0.00468, 0.00649]",7000.0,43,0,2,0,0.0
0,0.021547851,76,0,"(0.00287, 0.00367]",4000.0,20,0,2,0,0.0
1,0.0,43,2,"(0.00287, 0.00367]",10500.0,12,1,2,0,4.0
0,0.060493951,46,0,"(0.00468, 0.00649]",8583.0,7,0,2,0,7.0
0,0.822245653,56,0,"(0.00649, 0.04]",4166.0,14,0,2,1,2.0
0,0.12785447,44,0,"(0.000309, 0.00134]",5500.0,3,0,0,0,2.0
0,0.227846519,34,0,"(0.04, 12.67]",400.0,8,0,1,0,2.0
0,0.9999999,33,0,"(0.00468, 0.00649]",4000.0,4,0,1,0,0.0
0,0.034553771000000004,61,0,"(0.000309, 0.00134]",2300.0,5,0,0,0,1.0
0,0.481676507,41,0,"(0.00468, 0.00649]",5900.0,19,0,1,0,3.0
1,1.060939061,39,2,"(0.00468, 0.00649]",6924.0,6,3,4,2,0.0
0,0.344675962,64,0,"(12.67, 3296.64]",0.0,11,0,2,0,0.0
0,0.163216448,53,3,"(0.04, 12.67]",2290.0,5,1,0,0,1.0
0,0.9999999,73,0,"(-0.001, 0.000309]",2912.0,1,0,0,0,0.0
0,0.22749545,62,1,"(0.00287, 0.00367]",8333.0,9,0,1,0,0.0
0,0.003796988,30,0,"(0.00214, 0.00287]",1950.0,9,0,1,0,0.0
0,0.008149795999999999,62,0,"(-0.001, 0.000309]",10062.0,1,0,0,0,0.0
0,0.9999999,53,0,"(0.00468, 0.00649]",3000.0,4,0,1,0,0.0
0,0.0,26,0,"(0.000309, 0.00134]",5429.0,7,0,0,0,0.0
0,0.032010279,65,1,"(0.00649, 0.04]",2000.0,9,0,2,0,0.0
0,0.9999999,41,0,"(-0.001, 0.000309]",4130.0,1,2,0,0,2.0
0,0.015350129,86,0,"(-0.001, 0.000309]",4221.0,7,0,0,0,0.0
0,0.00729301,58,0,"(0.00468, 0.00649]",11000.0,10,0,1,0,0.0
0,0.025638504,65,0,"(-0.001, 0.000309]",5300.0,3,0,0,0,2.0
0,0.0,61,0,"(0.00134, 0.00214]",2600.0,3,0,0,0,0.0
0,0.101605726,31,0,"(0.00134, 0.00214]",14499.0,6,0,1,0,2.0
0,0.079293011,49,1,"(0.00214, 0.00287]",4527.0,6,0,1,0,0.0
0,0.046594982,23,0,"(0.04, 12.67]",0.0,5,0,0,0,0.0
0,0.029799007,58,0,"(0.000309, 0.00134]",6000.0,7,0,1,0,0.0
0,0.00877744,49,0,"(0.00134, 0.00214]",13400.0,8,0,2,0,3.0
0,0.07352843099999999,45,0,"(0.00134, 0.00214]",7041.0,3,0,1,0,3.0
0,0.328354554,40,2,"(0.00468, 0.00649]",3725.0,7,3,1,1,2.0
0,0.113423582,56,0,"(0.00214, 0.00287]",12930.0,11,0,2,0,1.0
0,0.123564228,45,0,"(0.00134, 0.00214]",13215.0,5,0,1,0,2.0
0,0.048189482,33,0,"(0.00214, 0.00287]",4120.0,7,0,1,0,3.0
0,0.363704086,49,0,"(-0.001, 0.000309]",9309.0,4,0,0,0,2.0
0,0.513628304,71,2,"(0.04, 12.67]",0.0,8,0,0,0,0.0
0,0.9999999,23,0,"(-0.001, 0.000309]",0.0,1,0,0,0,0.0
0,0.0,51,0,"(0.00214, 0.00287]",14700.0,10,0,2,0,3.0
0,0.07713545,41,0,"(0.00367, 0.00468]",8941.0,4,0,2,0,0.0
0,0.021675675,67,0,"(0.000309, 0.00134]",10350.0,6,0,0,0,0.0
0,0.498450155,50,1,"(0.00287, 0.00367]",16850.0,15,0,3,0,1.0
0,0.29150992800000003,44,0,"(0.00649, 0.04]",11126.0,10,0,3,0,2.0
0,0.388370424,62,2,"(0.00287, 0.00367]",3108.0,7,0,1,1,0.0
1,2.494657697,47,2,"(0.04, 12.67]",1800.0,10,0,0,0,0.0
0,0.13057163,36,0,"(0.00367, 0.00468]",7877.0,7,1,2,0,0.0
0,0.9999999,23,0,"(0.00134, 0.00214]",4200.0,2,0,0,0,2.0
0,0.0,80,0,"(0.00134, 0.00214]",3001.0,2,0,1,0,0.0
0,0.07813846599999999,53,0,"(0.00287, 0.00367]",9333.0,8,0,1,0,2.0
0,0.181721537,79,0,"(0.000309, 0.00134]",7674.0,9,0,1,0,0.0
0,0.544329328,58,0,"(0.00468, 0.00649]",7412.0,20,0,2,0,0.0
0,0.9999999,61,0,"(-0.001, 0.000309]",6892.0,0,0,0,0,0.0
0,0.0,80,0,"(-0.001, 0.000309]",3875.0,2,0,0,0,0.0
0,0.9999999,64,0,"(0.000309, 0.00134]",7000.0,1,1,0,0,0.0
0,0.163202803,60,0,"(-0.001, 0.000309]",20444.0,4,0,0,0,1.0
0,0.000176986,47,0,"(0.00134, 0.00214]",6750.0,5,0,1,0,1.0
0,0.9999999,34,1,"(0.00134, 0.00214]",3835.0,2,1,0,0,0.0
0,0.47993273,56,0,"(0.00649, 0.04]",3598.0,9,0,2,0,1.0
0,0.6064521310000001,47,0,"(0.00214, 0.00287]",9213.0,7,0,1,0,0.0
0,0.324397038,40,0,"(0.000309, 0.00134]",5782.0,5,0,0,0,5.0
0,0.00876306,47,0,"(0.000309, 0.00134]",4000.0,4,0,0,0,0.0
0,0.6953076359999999,46,1,"(0.00468, 0.00649]",4000.0,8,0,0,0,2.0
0,0.243042892,49,0,"(0.00214, 0.00287]",6000.0,21,0,0,0,0.0
0,0.019714895,78,0,"(-0.001, 0.000309]",6000.0,21,0,0,0,1.0
0,0.655853699,55,0,"(0.00468, 0.00649]",8854.0,12,0,1,0,1.0
1,1.00528964,34,0,"(0.00649, 0.04]",2100.0,12,0,2,0,3.0
0,0.6681978,57,0,"(0.00468, 0.00649]",7860.0,12,0,1,0,0.0
0,0.417018591,37,0,"(0.00468, 0.00649]",10000.0,15,0,3,0,1.0
0,0.433418042,47,0,"(0.00287, 0.00367]",6100.0,9,0,0,0,2.0
1,0.589522356,45,0,"(0.00649, 0.04]",4183.0,6,0,2,0,1.0
0,0.807596202,37,0,"(0.00214, 0.00287]",2380.0,5,0,0,0,0.0
0,0.823549332,59,0,"(0.00649, 0.04]",8258.0,17,0,3,0,0.0
0,0.9999999,44,0,"(0.00214, 0.00287]",10000.0,3,0,1,0,1.0
0,0.237225832,72,2,"(0.00367, 0.00468]",12973.0,13,0,1,0,1.0
0,0.247308293,54,0,"(0.00649, 0.04]",1527.0,11,0,1,0,0.0
0,0.46809976,53,0,"(12.67, 3296.64]",0.0,10,0,1,0,0.0
0,0.065892333,36,1,"(0.000309, 0.00134]",10166.0,8,0,0,0,2.0
0,0.527190377,65,0,"(0.00367, 0.00468]",5450.0,12,0,1,0,1.0
0,0.0,34,0,"(0.00287, 0.00367]",5500.0,10,0,1,0,0.0
0,0.015714039,53,0,"(0.00287, 0.00367]",9300.0,8,0,2,0,1.0
0,0.9999999,60,1,"(0.04, 12.67]",3000.0,4,0,1,1,0.0
0,0.328192583,34,1,"(0.000309, 0.00134]",5833.0,15,0,0,0,0.0
0,0.023268748,56,2,"(0.00468, 0.00649]",3600.0,12,0,3,0,2.0
0,0.17349489699999998,86,0,"(0.000309, 0.00134]",3888.0,4,0,0,0,0.0
0,0.595333559,52,0,"(0.00367, 0.00468]",3050.0,14,0,1,0,0.0
0,0.9999999,30,1,"(0.00468, 0.00649]",3200.0,6,0,1,0,1.0
0,0.0,59,0,"(0.000309, 0.00134]",4665.0,3,0,0,0,1.0
0,0.836405252,69,1,"(0.00367, 0.00468]",5331.0,7,1,1,1,0.0
0,0.573669963,75,0,"(0.00367, 0.00468]",3498.0,4,0,1,0,1.0
0,0.22083548,41,2,"(0.00287, 0.00367]",4200.0,9,0,0,0,2.0
0,0.000292203,74,0,"(0.000309, 0.00134]",9000.0,8,0,0,0,0.0
0,0.466714153,57,0,"(0.00214, 0.00287]",1800.0,8,0,0,0,1.0
0,0.446061055,59,0,"(0.00134, 0.00214]",1400.0,4,0,0,0,2.0
0,0.020476953,44,0,"(0.000309, 0.00134]",4000.0,7,0,0,0,0.0
0,0.027364664,55,0,"(0.00367, 0.00468]",4500.0,15,0,1,0,0.0
0,0.266385439,25,0,"(0.000309, 0.00134]",5500.0,9,0,0,0,0.0
0,0.088051434,45,0,"(0.00287, 0.00367]",8800.0,9,1,2,0,0.0
0,0.549653147,45,0,"(0.00214, 0.00287]",5088.0,8,0,0,1,4.0
0,0.577269693,39,1,"(0.00649, 0.04]",5066.0,13,0,1,0,2.0
0,0.035327445,34,0,"(0.00367, 0.00468]",3483.0,6,0,2,0,1.0
0,0.03157211,39,0,"(0.00468, 0.00649]",3900.0,14,0,1,0,1.0
0,0.674704303,44,0,"(0.00367, 0.00468]",5450.0,9,0,2,0,1.0
0,0.014312405,77,0,"(0.000309, 0.00134]",5000.0,15,0,0,0,1.0
0,0.003327537,69,0,"(-0.001, 0.000309]",1200.0,10,0,0,0,0.0
0,0.085273178,47,0,"(0.00367, 0.00468]",9451.0,8,0,4,0,0.0
0,1.0009999,42,0,"(0.00649, 0.04]",6250.0,7,0,2,0,3.0
0,0.20058153,54,0,"(0.00468, 0.00649]",6300.0,28,0,2,0,2.0
